time_stamp,user_id,user_logged_in,resolution_id,duration_on_page
2013-05-13 04:43:21,92808886,0,6,0.88
2013-05-13 05:32:04,92808887,0,7,5.83
2013-05-13 06:12:27,92808888,0,1,11.64
2013-05-13 08:48:28,92808889,0,6,1.21
2013-05-13 09:16:41,92808890,0,6,5.59
2013-05-13 10:23:45,92808891,0,6,6.15
2013-05-13 11:16:57,10000462,1,6,6.83
2013-05-13 12:09:15,10000070,1,6,3.38
2013-05-13 14:35:50,92808894,0,6,5.04
2013-05-13 15:05:51,92808895,0,4,4.73
2013-05-13 15:58:43,92808896,0,8,3.22
2013-05-13 16:25:42,92808897,0,3,5.32
2013-05-13 19:05:01,10000051,1,9,12.87
2013-05-13 20:45:46,92808899,0,5,0.89
2013-05-13 22:07:04,10000208,1,6,11.82
2013-05-13 22:29:53,92808901,0,9,1.77
2013-05-13 22:32:24,92808902,0,6,6.7
2013-05-13 23:44:38,92808903,0,8,0.23
2013-05-14 00:05:44,10000798,1,6,5.62
2013-05-14 00:47:14,92808905,0,2,7.06
2013-05-14 02:52:59,10000545,1,6,12.01
2013-05-14 04:38:28,92808907,0,4,1.05
2013-05-14 06:56:32,92808908,0,6,8.65
2013-05-14 07:56:51,10000910,1,3,1.4
2013-05-14 09:54:25,92808910,0,6,1.56
2013-05-14 10:48:30,92808911,0,6,0.54
2013-05-14 11:57:20,92808912,0,7,9.76
2013-05-14 13:17:52,92808913,0,3,1.51
2013-05-14 14:24:00,92808914,0,6,1.56
2013-05-14 16:21:46,92808915,0,1,2.45
2013-05-14 18:45:42,92808916,0,1,3.39
2013-05-14 19:52:40,10000991,1,6,10.14
2013-05-14 20:04:36,92808918,0,6,9.2
2013-05-14 21:47:53,10000325,1,6,2.13
2013-05-14 23:47:14,10000677,1,8,10.24
2013-05-15 01:03:11,10000392,1,6,6.21
2013-05-15 02:57:32,92808922,0,8,0.1
2013-05-15 03:20:49,92808923,0,6,7.37
2013-05-15 04:32:39,92808924,0,3,2.26
2013-05-15 06:06:39,10000515,1,3,5.46
2013-05-15 07:29:29,92808926,0,6,2.81
2013-05-15 07:29:48,10000076,1,5,0.21
2013-05-15 09:07:47,92808928,0,1,1.57
2013-05-15 11:31:40,10000959,1,9,3.21
2013-05-15 13:08:26,92808930,0,3,4.09
2013-05-15 13:42:13,10000392,1,3,0.47
2013-05-15 14:03:06,92808932,0,8,3.64
2013-05-15 14:30:37,92808933,0,2,3.44
2013-05-15 15:38:14,10000940,1,5,5.19
2013-05-15 18:17:49,92808935,0,7,5.58
2013-05-15 19:36:54,92808936,0,8,5.74
2013-05-15 21:36:00,92808937,0,7,0.29
2013-05-15 22:38:20,92808938,0,8,9.71
2013-05-16 00:19:11,92808939,0,3,2.33
2013-05-16 01:55:43,92808940,0,3,0.3
2013-05-16 02:39:08,92808941,0,2,0.8
2013-05-16 03:10:39,92808942,0,1,6.42
2013-05-16 04:49:44,92808943,0,6,6.73
2013-05-16 07:21:35,10000390,1,3,9.55
2013-05-16 09:33:14,10000910,1,3,2.37
2013-05-16 10:38:05,92808946,0,6,7.31
2013-05-16 11:19:23,92808947,0,7,4.66
2013-05-16 13:07:56,92808948,0,3,1.36
2013-05-16 15:27:53,92808949,0,6,0.26
2013-05-16 17:27:07,92808950,0,6,8.66
2013-05-16 18:34:35,92808951,0,3,2.48
2013-05-16 21:13:46,92808952,0,6,3.67
2013-05-16 21:47:30,92808953,0,6,8.9
2013-05-17 00:15:02,92808954,0,3,4.5
2013-05-17 00:47:49,92808955,0,3,7.85
2013-05-17 02:29:39,92808956,0,9,1.38
2013-05-17 04:09:21,92808957,0,5,6.65
2013-05-17 04:39:43,92808958,0,7,1.56
2013-05-17 05:49:37,92808959,0,9,3.62
2013-05-17 08:33:09,92808960,0,8,5.37
2013-05-17 10:36:49,92808961,0,8,7.95
2013-05-17 11:33:33,92808962,0,5,5.06
2013-05-17 11:57:37,92808963,0,6,1.41
2013-05-17 13:47:15,92808964,0,6,0.97
2013-05-17 14:00:50,92808965,0,6,0.76
2013-05-17 14:12:49,92808966,0,5,11
2013-05-17 15:54:50,92808967,0,4,2.57
2013-05-17 16:21:45,92808968,0,3,2.8
2013-05-17 17:48:08,10000876,1,7,7.71
2013-05-17 18:38:05,10000287,1,5,2.11
2013-05-17 20:06:49,10000755,1,7,7.29
2013-05-17 22:33:46,92808972,0,5,7.93
2013-05-17 23:38:19,10000341,1,4,5.29
2013-05-18 02:24:54,92808974,0,6,6.2
2013-05-18 02:43:55,10000793,1,6,8.74
2013-05-18 05:34:41,92808976,0,5,5.13
2013-05-18 07:46:27,92808977,0,3,2.39
2013-05-18 09:02:45,92808978,0,7,4.48
2013-05-18 11:59:35,92808979,0,5,15.69
2013-05-18 12:13:51,92808980,0,4,4.85
2013-05-18 12:54:34,10000467,1,6,2.96
2013-05-18 13:42:54,92808982,0,4,5.04
2013-05-18 15:32:27,92808983,0,6,2.77
2013-05-18 17:50:43,92808984,0,9,6.23
2013-05-18 18:37:02,10000980,1,6,3.09
2013-05-18 20:17:43,92808986,0,5,4.47
2013-05-18 21:16:21,10000909,1,6,8.59
2013-05-18 21:34:34,92808988,0,7,2.88
2013-05-18 23:05:45,10000527,1,4,7
2013-05-18 23:30:22,92808990,0,8,2.52
2013-05-19 00:31:46,92808991,0,6,1.89
2013-05-19 02:38:15,92808992,0,6,4.71
2013-05-19 02:56:22,92808993,0,6,9.53
2013-05-19 05:41:10,92808994,0,9,5.71
2013-05-19 06:28:24,92808995,0,8,0.08
2013-05-19 07:13:41,92808996,0,6,3.1
2013-05-19 09:27:46,92808997,0,6,0.44
2013-05-19 12:19:17,92808998,0,6,5.29
2013-05-19 13:16:49,92808999,0,9,2.12
2013-05-19 16:13:22,92809000,0,6,2.4
2013-05-19 18:10:41,10000495,1,6,5.99
2013-05-19 20:34:18,92809002,0,3,9.44
2013-05-19 20:59:06,92809003,0,6,1.55
2013-05-19 22:35:31,92809004,0,6,0.85
2013-05-20 00:45:02,10000559,1,3,11.01
2013-05-20 00:48:40,92809006,0,6,7
2013-05-20 03:04:40,92809007,0,3,4.13
2013-05-20 04:56:00,10000155,1,4,3.64
2013-05-20 05:11:42,92809009,0,4,4.39
2013-05-20 06:45:17,92809010,0,6,3.89
2013-05-20 08:32:07,92809011,0,4,7.02
2013-05-20 10:36:41,92809012,0,6,4.06
2013-05-20 13:31:48,92809013,0,8,0.54
2013-05-20 15:30:42,10000741,1,5,9.44
2013-05-20 17:20:22,10000031,1,1,9.01
2013-05-20 19:42:34,92809016,0,3,1.49
2013-05-20 20:52:39,10000143,1,6,1.84
2013-05-20 22:44:54,92809018,0,3,3.28
2013-05-20 23:41:00,92809019,0,4,4.22
2013-05-21 01:04:36,92809020,0,5,4.93
2013-05-21 01:35:13,10000311,1,7,9.31
2013-05-21 01:43:45,10000573,1,5,0.23
2013-05-21 03:14:52,92809023,0,8,10.12
2013-05-21 03:19:19,10000741,1,9,5.36
2013-05-21 03:30:38,92809025,0,3,9.88
2013-05-21 03:37:01,10000265,1,9,7.5
2013-05-21 04:46:57,92809027,0,2,4.95
2013-05-21 05:56:38,92809028,0,2,0.05
2013-05-21 06:09:59,92809029,0,6,2.06
2013-05-21 06:51:07,92809030,0,1,1.64
2013-05-21 07:04:31,10000279,1,6,4.67
2013-05-21 07:09:30,92809032,0,4,5.27
2013-05-21 09:19:56,10000612,1,6,1.56
2013-05-21 09:57:06,92809034,0,7,0.44
2013-05-21 12:42:31,92809035,0,3,4.9
2013-05-21 14:22:05,92809036,0,6,3.94
2013-05-21 14:50:39,92809037,0,6,1.57
2013-05-21 16:47:24,92809038,0,9,0.59
2013-05-21 18:06:11,92809039,0,6,2.8
2013-05-21 18:54:19,92809040,0,7,2.21
2013-05-21 20:17:22,10000922,1,6,6.21
2013-05-21 21:02:45,92809042,0,3,6.65
2013-05-21 21:38:19,92809043,0,9,7.83
2013-05-21 22:14:12,92809044,0,6,4.19
2013-05-22 00:13:25,92809045,0,6,5.52
2013-05-22 00:56:18,10000409,1,7,11.44
2013-05-22 01:09:33,92809047,0,6,0.94
2013-05-22 01:25:15,92809048,0,6,0.88
2013-05-22 02:54:09,92809049,0,4,13.23
2013-05-22 04:59:24,92809050,0,5,7.9
2013-05-22 06:49:17,92809051,0,8,11.21
2013-05-22 08:49:37,92809052,0,3,0.72
2013-05-22 09:50:10,92809053,0,6,2.78
2013-05-22 10:06:20,92809054,0,9,7.92
2013-05-22 11:06:40,10000312,1,6,15.59
2013-05-22 11:27:34,92809056,0,6,0.05
2013-05-22 12:35:03,92809057,0,8,8.79
2013-05-22 14:43:28,92809058,0,6,3.75
2013-05-22 15:57:53,92809059,0,4,9.06
2013-05-22 16:43:12,92809060,0,5,1
2013-05-22 17:31:38,92809061,0,6,5.92
2013-05-22 19:37:44,92809062,0,3,1.66
2013-05-22 20:08:26,10000796,1,4,1.42
2013-05-22 22:17:23,92809064,0,9,6.08
2013-05-23 00:57:06,92809065,0,3,6.08
2013-05-23 01:49:29,92809066,0,7,4.32
2013-05-23 03:51:08,92809067,0,5,4.1
2013-05-23 04:44:40,10000953,1,6,10
2013-05-23 04:47:37,92809069,0,3,7.43
2013-05-23 06:22:43,92809070,0,6,5.88
2013-05-23 09:02:30,92809071,0,6,9.65
2013-05-23 11:19:50,92809072,0,6,1.47
2013-05-23 11:47:47,92809073,0,7,3.26
2013-05-23 12:14:33,10000661,1,6,11.72
2013-05-23 14:01:03,92809075,0,6,3.22
2013-05-23 16:48:09,92809076,0,3,8.56
2013-05-23 18:05:51,92809077,0,5,5.56
2013-05-23 20:18:24,10000671,1,6,13.88
2013-05-23 20:58:35,92809079,0,5,8.3
2013-05-23 21:34:10,92809080,0,7,2.78
2013-05-23 22:10:04,92809081,0,8,0.41
2013-05-23 22:47:32,92809082,0,3,4.41
2013-05-23 23:00:26,92809083,0,4,2.81
2013-05-24 00:29:10,92809084,0,3,2.98
2013-05-24 02:10:37,92809085,0,5,2.83
2013-05-24 03:14:36,10000849,1,4,4.21
2013-05-24 05:14:57,92809087,0,8,5.66
2013-05-24 07:11:56,92809088,0,6,0.81
2013-05-24 09:24:31,92809089,0,6,4.94
2013-05-24 09:43:41,92809090,0,6,6.1
2013-05-24 11:23:10,92809091,0,5,0.52
2013-05-24 12:01:00,92809092,0,6,3.25
2013-05-24 13:05:44,92809093,0,3,1.52
2013-05-24 14:32:04,10000867,1,6,0.03
2013-05-24 17:01:44,92809095,0,5,5.87
2013-05-24 19:15:05,10000233,1,6,3.49
2013-05-24 21:53:35,92809097,0,5,2.71
2013-05-24 22:57:12,92809098,0,7,4.67
2013-05-25 00:34:39,92809099,0,6,4.16
2013-05-25 00:54:09,92809100,0,5,2.69
2013-05-25 02:48:52,92809101,0,6,4.56
2013-05-25 03:56:12,92809102,0,6,2.6
2013-05-25 04:31:08,92809103,0,5,7.42
2013-05-25 06:54:34,92809104,0,3,3.91
2013-05-25 09:01:00,10000126,1,3,4.07
2013-05-25 09:21:28,92809106,0,3,2.04
2013-05-25 10:10:39,92809107,0,8,7.44
2013-05-25 12:33:56,92809108,0,8,4.23
2013-05-25 14:03:31,92809109,0,8,1.64
2013-05-25 14:20:15,92809110,0,6,0.14
2013-05-25 15:46:49,92809111,0,3,5.28
2013-05-25 18:05:31,92809112,0,6,2.93
2013-05-25 19:44:03,92809113,0,9,7.18
2013-05-25 21:34:22,92809114,0,7,0.6
2013-05-25 22:21:35,10000449,1,9,1.92
2013-05-25 23:30:29,92809116,0,7,2.41
2013-05-25 23:47:59,92809117,0,6,2.93
2013-05-26 02:14:30,92809118,0,4,3.41
2013-05-26 03:48:54,10000005,1,1,5.95
2013-05-26 06:11:36,92809120,0,6,5.28
2013-05-26 08:32:03,92809121,0,9,6.03
2013-05-26 10:55:26,92809122,0,9,4.28
2013-05-26 11:16:42,92809123,0,8,3.03
2013-05-26 12:10:49,92809124,0,4,1.63
2013-05-26 12:32:52,92809125,0,9,1.33
2013-05-26 13:56:28,92809126,0,3,1.28
2013-05-26 14:06:05,92809127,0,3,1.65
2013-05-26 14:11:54,92809128,0,4,9.34
2013-05-26 14:44:46,92809129,0,7,5.37
2013-05-26 15:13:35,92809130,0,8,1.39
2013-05-26 17:27:26,10000803,1,5,9.53
2013-05-26 18:37:03,10000071,1,6,5.18
2013-05-26 19:49:56,10000900,1,3,7.97
2013-05-26 19:57:34,10000956,1,6,3.17
2013-05-26 22:32:01,92809135,0,6,3.74
2013-05-26 23:47:10,92809136,0,6,2.64
2013-05-27 00:46:36,92809137,0,4,6.97
2013-05-27 02:27:01,10000988,1,9,3.15
2013-05-27 04:11:36,92809139,0,6,3.16
2013-05-27 06:31:40,92809140,0,6,3.69
2013-05-27 08:39:33,92809141,0,9,1.51
2013-05-27 10:02:08,92809142,0,3,3.82
2013-05-27 11:27:46,92809143,0,3,1.09
2013-05-27 12:37:56,92809144,0,6,0.9
2013-05-27 14:43:49,92809145,0,6,0.35
2013-05-27 14:50:24,10000496,1,6,2.88
2013-05-27 17:06:04,92809147,0,6,5.69
2013-05-27 19:29:05,92809148,0,4,6.52
2013-05-27 20:24:12,92809149,0,3,0.66
2013-05-27 22:01:52,10000491,1,6,1.99
2013-05-27 22:06:11,92809151,0,6,3.43
2013-05-27 23:11:25,92809152,0,6,0.63
2013-05-28 01:56:55,92809153,0,7,1.74
2013-05-28 04:01:52,92809154,0,6,2.02
2013-05-28 04:02:55,92809155,0,5,5.76
2013-05-28 05:44:38,92809156,0,3,1.75
2013-05-28 07:01:14,92809157,0,9,7.54
2013-05-28 09:19:12,10000255,1,3,6.5
2013-05-28 11:25:03,92809159,0,3,0.76
2013-05-28 13:30:59,92809160,0,2,0.34
2013-05-28 14:35:15,92809161,0,6,2.02
2013-05-28 14:52:29,92809162,0,9,2.77
2013-05-28 15:26:25,92809163,0,6,3.16
2013-05-28 17:52:54,92809164,0,2,12.66
2013-05-28 18:36:05,92809165,0,5,3.3
2013-05-28 18:44:21,10000013,1,6,1.05
2013-05-28 19:36:17,92809167,0,2,4.71
2013-05-28 21:05:46,92809168,0,4,6.22
2013-05-28 21:42:22,10000057,1,6,8.27
2013-05-28 23:15:26,92809170,0,6,2.94
2013-05-29 00:34:36,10000379,1,4,1.33
2013-05-29 01:02:33,92809172,0,3,8.47
2013-05-29 02:54:26,92809173,0,3,4.37
2013-05-29 02:58:05,92809174,0,9,0.35
2013-05-29 04:35:49,92809175,0,7,3.45
2013-05-29 06:39:44,92809176,0,5,3.73
2013-05-29 08:37:53,10000988,1,8,9.52
2013-05-29 10:31:04,92809178,0,6,1.23
2013-05-29 11:50:24,10000027,1,3,3.81
2013-05-29 14:04:29,92809180,0,2,7.46
2013-05-29 15:48:45,92809181,0,7,0.32
2013-05-29 17:56:21,92809182,0,8,9.36
2013-05-29 18:33:32,92809183,0,6,0.07
2013-05-29 19:28:32,92809184,0,7,0.95
2013-05-29 21:22:48,92809185,0,8,1.34
2013-05-29 22:57:20,92809186,0,6,3.59
2013-05-30 00:05:03,92809187,0,1,0.31
2013-05-30 01:50:58,10000435,1,4,10.66
2013-05-30 02:20:41,10000176,1,2,11.25
2013-05-30 04:40:34,10000303,1,8,8.27
2013-05-30 06:30:46,92809191,0,6,0.02
2013-05-30 07:00:10,10000723,1,4,4.8
2013-05-30 08:00:32,92809193,0,7,5.06
2013-05-30 08:12:46,92809194,0,7,6.52
2013-05-30 09:03:24,92809195,0,8,2.16
2013-05-30 10:46:42,92809196,0,6,4.49
2013-05-30 11:17:47,92809197,0,5,0.02
2013-05-30 11:20:15,92809198,0,9,4.88
2013-05-30 12:18:16,10000683,1,4,10.66
2013-05-30 12:30:49,10000670,1,6,8.56
2013-05-30 12:40:00,10000202,1,7,0.87
2013-05-30 12:57:38,92809202,0,7,3.49
2013-05-30 15:01:18,92809203,0,3,8.44
2013-05-30 17:46:44,92809204,0,5,2.79
2013-05-30 19:13:11,92809205,0,6,3.99
2013-05-30 19:17:21,92809206,0,7,5.82
2013-05-30 19:26:41,92809207,0,7,2.62
2013-05-30 21:07:25,92809208,0,6,0.99
2013-05-30 21:47:25,92809209,0,6,5.95
2013-05-30 23:18:52,92809210,0,4,1.26
2013-05-31 01:27:03,92809211,0,6,1.03
2013-05-31 01:51:14,10000141,1,6,3.29
2013-05-31 01:53:45,92809213,0,6,2.13
2013-05-31 03:32:31,92809214,0,6,7.97
2013-05-31 04:32:21,92809215,0,7,2.67
2013-05-31 06:13:11,92809216,0,7,2.57
2013-05-31 06:22:50,92809217,0,4,5.62
2013-05-31 07:31:54,92809218,0,3,4.12
2013-05-31 08:46:30,92809219,0,5,1.32
2013-05-31 10:32:25,92809220,0,7,1.04
2013-05-31 12:34:14,92809221,0,4,0.03
2013-05-31 13:58:36,92809222,0,6,1.96
2013-05-31 14:19:25,92809223,0,4,0.19
2013-05-31 15:23:32,92809224,0,9,4.57
2013-05-31 17:20:07,10000937,1,8,5.41
2013-05-31 18:45:56,92809226,0,6,7.56
2013-05-31 21:29:07,92809227,0,6,1.52
2013-05-31 22:45:27,92809228,0,6,0.87
2013-05-31 23:23:32,92809229,0,3,1.79
2013-06-01 01:22:12,92809230,0,6,6.66
2013-06-01 01:40:15,10000616,1,9,0.87
2013-06-01 03:22:15,92809232,0,2,6.3
2013-06-01 05:35:45,92809233,0,3,7.65
2013-06-01 08:31:59,92809234,0,6,2.98
2013-06-01 09:43:18,92809235,0,6,4.28
2013-06-01 10:57:58,92809236,0,3,12.01
2013-06-01 11:13:45,92809237,0,4,2.61
2013-06-01 12:47:25,10000018,1,7,5.23
2013-06-01 14:03:37,92809239,0,6,1.88
2013-06-01 15:18:21,92809240,0,5,2.25
2013-06-01 16:35:29,92809241,0,1,3.75
2013-06-01 19:03:30,10000061,1,5,8.99
2013-06-01 19:05:18,92809243,0,6,0.18
2013-06-01 19:54:20,92809244,0,7,4.14
2013-06-01 21:34:29,92809245,0,3,11.89
2013-06-01 22:42:16,92809246,0,1,1.72
2013-06-01 22:43:06,92809247,0,9,10.17
2013-06-02 01:06:40,92809248,0,6,8.53
2013-06-02 02:29:38,10000449,1,6,0.24
2013-06-02 04:26:07,92809250,0,6,8.1
2013-06-02 05:29:04,10000255,1,3,12.11
2013-06-02 05:58:26,10000993,1,3,8.88
2013-06-02 07:03:59,92809253,0,6,3
2013-06-02 08:39:17,92809254,0,5,4.06
2013-06-02 09:21:03,10000110,1,4,2.08
2013-06-02 11:34:34,10000845,1,3,4.61
2013-06-02 14:22:20,92809257,0,9,2.14
2013-06-02 14:25:09,92809258,0,9,11.9
2013-06-02 17:00:14,92809259,0,8,10.02
2013-06-02 17:39:46,92809260,0,6,2.9
2013-06-02 18:03:31,10000819,1,6,0.6
2013-06-02 19:35:48,92809262,0,6,4.21
2013-06-02 20:39:27,92809263,0,3,7.15
2013-06-02 20:46:43,92809264,0,6,5.18
2013-06-02 22:51:55,92809265,0,6,1.08
2013-06-02 23:18:42,10000300,1,6,4.77
2013-06-03 01:02:11,92809267,0,6,0.98
2013-06-03 03:06:54,92809268,0,4,3.21
2013-06-03 03:17:26,92809269,0,7,2.35
2013-06-03 04:13:30,92809270,0,9,1.99
2013-06-03 04:59:53,92809271,0,6,4.37
2013-06-03 06:24:39,92809272,0,9,9.87
2013-06-03 08:06:54,92809273,0,6,7.11
2013-06-03 10:25:42,10000119,1,6,7.26
2013-06-03 11:08:38,92809275,0,3,5.53
2013-06-03 12:59:57,92809276,0,5,5.44
2013-06-03 13:36:09,92809277,0,2,11.93
2013-06-03 13:57:13,92809278,0,9,2.91
2013-06-03 15:29:17,92809279,0,1,6.48
2013-06-03 16:20:29,92809280,0,6,15.81
2013-06-03 17:51:40,10000972,1,6,13.25
2013-06-03 18:04:14,10000185,1,6,15.1
2013-06-03 19:54:15,92809283,0,8,2.02
2013-06-03 21:05:24,92809284,0,3,2.03
2013-06-03 22:17:14,92809285,0,9,2.01
2013-06-03 23:19:58,92809286,0,5,1.99
2013-06-03 23:50:36,92809287,0,4,2.2
2013-06-04 00:47:18,92809288,0,5,0.88
2013-06-04 01:45:42,92809289,0,6,5.01
2013-06-04 03:57:35,92809290,0,6,8.56
2013-06-04 05:27:05,10000309,1,6,7.63
2013-06-04 05:40:31,92809292,0,3,3.26
2013-06-04 05:44:36,92809293,0,4,2.73
2013-06-04 07:56:09,92809294,0,3,15.61
2013-06-04 08:30:56,10000323,1,6,0.11
2013-06-04 10:01:21,92809296,0,3,10.88
2013-06-04 11:20:15,92809297,0,7,9.74
2013-06-04 11:40:35,92809298,0,6,8.6
2013-06-04 12:27:18,10000782,1,3,9.64
2013-06-04 13:49:56,92809300,0,6,0.56
2013-06-04 13:50:10,92809301,0,6,9.68
2013-06-04 14:58:45,92809302,0,6,3.83
2013-06-04 16:49:25,10000456,1,3,11.94
2013-06-04 18:25:10,10000191,1,1,3.12
2013-06-04 20:13:20,92809305,0,5,1.46
2013-06-04 22:20:58,10000289,1,6,6.01
2013-06-04 23:34:12,92809307,0,3,3.15
2013-06-04 23:50:05,92809308,0,6,3.27
2013-06-05 00:19:32,10000266,1,6,0.41
2013-06-05 02:03:51,10000437,1,6,4.52
2013-06-05 02:16:31,92809311,0,3,10.14
2013-06-05 04:16:17,92809312,0,8,6.18
2013-06-05 06:07:12,92809313,0,6,6.39
2013-06-05 08:45:25,92809314,0,7,2.24
2013-06-05 10:19:23,92809315,0,1,0.14
2013-06-05 10:28:40,92809316,0,8,5.23
2013-06-05 11:12:15,92809317,0,3,4.12
2013-06-05 13:03:44,92809318,0,6,2.24
2013-06-05 14:50:26,92809319,0,6,4.61
2013-06-05 16:08:42,92809320,0,5,8.46
2013-06-05 17:32:36,92809321,0,6,5.78
2013-06-05 18:15:46,92809322,0,7,1.23
2013-06-05 19:42:13,92809323,0,3,1.18
2013-06-05 20:04:47,92809324,0,4,14.74
2013-06-05 22:02:51,92809325,0,6,4.87
2013-06-05 22:54:23,10000167,1,6,3.63
2013-06-06 00:34:41,10000874,1,3,6.12
2013-06-06 01:01:39,92809328,0,6,3
2013-06-06 02:20:52,92809329,0,3,5.43
2013-06-06 03:15:34,92809330,0,6,2.67
2013-06-06 04:53:18,92809331,0,5,5.04
2013-06-06 07:31:22,92809332,0,8,6.38
2013-06-06 10:05:05,10000071,1,5,4.51
2013-06-06 10:06:20,92809334,0,7,8.84
2013-06-06 12:25:47,10000628,1,1,11.44
2013-06-06 13:17:18,92809336,0,4,11.8
2013-06-06 14:00:22,92809337,0,5,0.61
2013-06-06 16:11:27,92809338,0,3,1.26
2013-06-06 17:05:45,92809339,0,7,9.42
2013-06-06 17:43:40,92809340,0,5,2.73
2013-06-06 19:59:53,92809341,0,6,11.13
2013-06-06 22:39:14,10000983,1,5,4.75
2013-06-06 23:56:59,92809343,0,6,7.87
2013-06-07 01:13:56,92809344,0,8,8.03
2013-06-07 03:40:43,92809345,0,3,1.47
2013-06-07 06:09:05,10000055,1,6,3.46
2013-06-07 07:55:51,10000071,1,6,2.29
2013-06-07 08:52:19,92809348,0,6,1.5
2013-06-07 09:55:43,92809349,0,5,1.06
2013-06-07 11:37:02,92809350,0,3,9.65
2013-06-07 12:38:43,92809351,0,8,7.33
2013-06-07 13:43:39,92809352,0,6,0.06
2013-06-07 14:37:42,92809353,0,6,0.12
2013-06-07 16:22:20,92809354,0,4,6.03
2013-06-07 19:18:00,10000502,1,8,10.26
2013-06-07 22:04:35,92809356,0,5,9.92
2013-06-08 00:10:20,92809357,0,6,10.03
2013-06-08 02:30:17,10000976,1,9,8.27
2013-06-08 04:47:20,10000253,1,5,11.74
2013-06-08 04:58:49,92809360,0,7,1.41
2013-06-08 06:39:35,92809361,0,6,2.39
2013-06-08 08:42:03,10000045,1,6,2.59
2013-06-08 11:41:27,92809363,0,3,4.12
2013-06-08 11:52:51,92809364,0,7,10.91
2013-06-08 12:16:31,92809365,0,8,3.4
2013-06-08 13:29:35,10000817,1,6,1.1
2013-06-08 13:36:35,92809367,0,9,4.86
2013-06-08 15:29:26,10000169,1,5,12.45
2013-06-08 17:06:15,92809369,0,8,7.33
2013-06-08 17:51:29,10000043,1,6,5.44
2013-06-08 18:52:37,92809371,0,7,0.41
2013-06-08 19:23:59,92809372,0,1,8.13
2013-06-08 19:26:20,10000181,1,7,15.68
2013-06-08 21:49:12,92809374,0,7,10.95
2013-06-08 22:33:59,10000071,1,1,11.06
2013-06-08 22:35:47,10000385,1,6,4.73
2013-06-08 23:29:55,92809377,0,6,3.41
2013-06-09 00:23:24,92809378,0,6,4.12
2013-06-09 00:38:42,92809379,0,3,4.28
2013-06-09 01:55:26,92809380,0,6,1.99
2013-06-09 02:22:38,92809381,0,3,9.41
2013-06-09 03:24:01,10000208,1,3,8.92
2013-06-09 05:07:33,92809383,0,6,2.3
2013-06-09 05:44:15,92809384,0,6,1.05
2013-06-09 08:29:35,92809385,0,6,12.26
2013-06-09 09:45:49,92809386,0,6,0.54
2013-06-09 11:58:01,92809387,0,8,3.81
2013-06-09 13:45:35,92809388,0,5,4.47
2013-06-09 15:56:51,92809389,0,2,0.27
2013-06-09 17:29:49,92809390,0,6,7.55
2013-06-09 17:57:36,92809391,0,2,0.04
2013-06-09 20:14:57,10000016,1,4,11.33
2013-06-09 21:12:52,10000106,1,6,15.46
2013-06-09 22:16:04,10000216,1,6,3.87
2013-06-10 00:25:11,92809395,0,6,7.23
2013-06-10 01:33:28,92809396,0,6,0.94
2013-06-10 03:41:23,92809397,0,6,1.56
2013-06-10 04:15:17,92809398,0,4,3.1
2013-06-10 06:17:29,92809399,0,6,1.55
2013-06-10 08:25:58,92809400,0,6,2.59
2013-06-10 09:28:14,10000272,1,6,4.29
2013-06-10 10:27:35,92809402,0,2,2.76
2013-06-10 12:23:03,92809403,0,5,1.1
2013-06-10 14:41:02,92809404,0,6,3.93
2013-06-10 17:12:29,92809405,0,6,2.27
2013-06-10 17:54:08,92809406,0,2,1.44
2013-06-10 18:30:31,10000623,1,6,5.37
2013-06-10 19:26:55,10000084,1,6,7.05
2013-06-10 21:48:03,92809409,0,2,5.64
2013-06-10 22:02:04,92809410,0,8,0.48
2013-06-10 22:35:41,92809411,0,6,3.11
2013-06-11 00:49:30,92809412,0,4,4.67
2013-06-11 01:23:43,10000407,1,8,8.04
2013-06-11 01:47:37,92809414,0,3,3.26
2013-06-11 03:52:24,92809415,0,6,8.77
2013-06-11 04:57:34,92809416,0,3,5.77
2013-06-11 06:43:26,92809417,0,7,4.61
2013-06-11 08:13:23,10000046,1,6,4.07
2013-06-11 10:31:29,92809419,0,6,4.78
2013-06-11 10:55:54,92809420,0,8,1.66
2013-06-11 12:49:13,92809421,0,3,4.75
2013-06-11 14:22:21,92809422,0,6,0.71
2013-06-11 16:20:35,92809423,0,3,7.16
2013-06-11 17:11:39,92809424,0,6,1.6
2013-06-11 19:26:31,92809425,0,3,1.3
2013-06-11 20:28:08,92809426,0,6,4.51
2013-06-11 21:05:21,92809427,0,7,0.25
2013-06-11 22:38:46,92809428,0,6,1.17
2013-06-11 23:20:39,92809429,0,3,0.13
2013-06-12 00:08:47,92809430,0,3,0.49
2013-06-12 02:34:15,92809431,0,6,3.49
2013-06-12 03:49:06,92809432,0,9,3.05
2013-06-12 04:22:15,92809433,0,9,4.38
2013-06-12 05:41:27,92809434,0,9,1.88
2013-06-12 07:28:24,92809435,0,6,5.58
2013-06-12 10:12:48,10000292,1,5,6.88
2013-06-12 12:43:07,92809437,0,5,9.62
2013-06-12 15:15:14,10000975,1,7,1.84
2013-06-12 17:15:13,92809439,0,6,4.51
2013-06-12 19:51:52,92809440,0,3,4.26
2013-06-12 22:31:58,92809441,0,3,4.89
2013-06-13 00:25:35,92809442,0,9,2.08
2013-06-13 00:37:24,92809443,0,6,5.56
2013-06-13 02:04:28,10000130,1,3,9.12
